time,x,y,orientation
1248297572.784,0.799577,1.5509387,-0.568
1248297572.8,0.8001086,1.5505286,-0.5654
1248297572.817,0.8012119,1.5497303,-0.5612
1248297572.835,0.8024283,1.5489993,-0.558
1248297572.863,0.8030478,1.5486539,-0.5566
1248297572.871,0.8042412,1.5479592,-0.5532
1248297572.879,0.8048188,1.5476019,-0.5515
1248297572.893,0.805396,1.5472391,-0.5497
1248297572.903,0.8065465,1.5464544,-0.5459
1248297572.926,0.8071323,1.54605,-0.5441
1248297572.934,0.8083502,1.5453054,-0.5411
1248297572.957,0.8089641,1.5449918,-0.5397
1248297572.967,0.8101109,1.5444268,-0.5364
1248297572.985,0.8110992,1.5438729,-0.5321
1248297573.002,0.8115354,1.5435709,-0.5295
1248297573.019,0.8123876,1.5429251,-0.5237
1248297573.034,0.813359,1.5422851,-0.5178
1248297573.052,0.8138851,1.5419931,-0.515
1248297573.079,0.8150025,1.5414277,-0.5094
1248297573.089,0.8166197,1.540506,-0.5006
1248297573.112,0.817057,1.5401733,-0.4977
1248297573.122,0.8178246,1.539493,-0.4926
1248297573.144,0.8181937,1.5391574,-0.4905
1248297573.146,0.818577,1.5388186,-0.4886
1248297573.152,0.8189979,1.5384907,-0.487
1248297573.175,0.8194741,1.5381892,-0.4855
1248297573.184,0.8206537,1.5377035,-0.4829
1248297573.207,0.8213478,1.5375025,-0.4816
1248297573.216,0.8220849,1.5373003,-0.4802
1248297573.223,0.8228353,1.5370748,-0.4785
1248297573.235,0.8243103,1.5364759,-0.474
1248297573.251,0.8250368,1.5360794,-0.4716
1248297573.268,0.8265418,1.5351795,-0.4673
1248297573.284,0.8280987,1.5342719,-0.4641
1248297573.302,0.8288908,1.533837,-0.4628
1248297573.318,0.830459,1.5330867,-0.4604
1248297573.338,0.8317971,1.5323996,-0.4572
1248297573.362,0.832782,1.5315657,-0.4517
1248297573.371,0.8335569,1.530606,-0.445
1248297573.394,0.833953,1.5301721,-0.442
1248297573.403,0.8348669,1.5295731,-0.4377
1248297573.425,0.8354001,1.529436,-0.4363
1248297573.434,0.8365824,1.5293594,-0.4342
1248297573.456,0.8371983,1.5293205,-0.433
1248297573.459,0.8378038,1.5292445,-0.4316
1248297573.468,0.8390305,1.5288882,-0.4271
1248297573.485,0.8396773,1.5285941,-0.4243
1248297573.502,0.840355,1.5282336,-0.4214
1248297573.519,0.8418315,1.5273998,-0.4156
1248297573.525,0.8426191,1.5269847,-0.4131
1248297573.535,0.8434218,1.5266009,-0.4111
1248297573.552,0.8442178,1.5262496,-0.4095
1248297573.569,0.8449871,1.5259232,-0.4081
1248297573.588,0.8470213,1.5249666,-0.4041
1248297573.596,0.8475987,1.5246266,-0.4022
1248297573.612,0.8481446,1.5242778,-0.3998
1248297573.621,0.8492261,1.5235693,-0.3942
1248297573.643,0.8497938,1.5232281,-0.3912
1248297573.652,0.8510034,1.5226286,-0.3862
1248297573.675,0.851648,1.5223936,-0.3847
1248297573.679,0.8523318,1.5222042,-0.3841
1248297573.685,0.8530318,1.5220508,-0.3843
1248297573.708,0.853713,1.5219123,-0.385
1248297573.718,0.8556505,1.5213051,-0.3884
1248297573.735,0.8563214,1.5209969,-0.3896
1248297573.752,0.857012,1.5206512,-0.3906
1248297573.769,0.8584698,1.5199267,-0.3922
1248297573.786,0.8600355,1.5193232,-0.3942
1248297573.803,0.8608264,1.5191015,-0.3953
1248297573.819,0.8623315,1.518783,-0.397
1248297573.847,0.8635545,1.5184688,-0.3975
1248297573.878,0.8649044,1.5177669,-0.3951
1248297573.887,0.8663923,1.5167916,-0.3905
1248297573.909,0.8670152,1.516442,-0.3891
1248297573.918,0.86845,1.515791,-0.3875
1248297573.94,0.8692185,1.5155121,-0.3873
1248297573.952,0.870721,1.5150623,-0.3879
1248297573.969,0.8714078,1.5148755,-0.3886
1248297573.972,0.8720203,1.5147068,-0.3894
1248297573.985,0.8725484,1.514542,-0.3902
1248297574.002,0.8730113,1.5143587,-0.3908
1248297574.004,0.8734442,1.5141452,-0.3912
1248297574.018,0.8738807,1.5139065,-0.3912
1248297574.036,0.8748614,1.5134216,-0.3907
1248297574.053,0.8761107,1.5129871,-0.3899
1248297574.07,0.8768666,1.5127817,-0.3898
1248297574.096,0.8785375,1.5123736,-0.3899
1248297574.11,0.8810413,1.5117148,-0.3918
1248297574.132,0.8817671,1.5114428,-0.3925
1248297574.14,0.8829539,1.5107988,-0.3935
1248297574.162,0.8834355,1.5104243,-0.3937
1248297574.164,0.8838568,1.5100237,-0.3938
1248297574.169,0.8842352,1.5096075,-0.3937
1248297574.19,0.8845853,1.5091662,-0.3934
1248297574.192,0.8849513,1.5087482,-0.393
1248297574.203,0.8853561,1.5083728,-0.3926
1248297574.22,0.8858196,1.5080537,-0.3923
1248297574.235,0.8870187,1.50761,-0.3925
1248297574.253,0.8877752,1.5074785,-0.3929
1248297574.269,0.8895413,1.5073415,-0.394
1248297574.288,0.8913781,1.5072191,-0.3951
1248297574.303,0.8929879,1.5069236,-0.3951
1248297574.321,0.8936489,1.5066766,-0.394
1248297574.347,0.894727,1.5059888,-0.3897
1248297574.378,0.8966208,1.504291,-0.3759
1248297574.387,0.8978777,1.5036869,-0.3688
1248297574.409,0.8985977,1.5034937,-0.3658
1248297574.417,0.8993441,1.5033701,-0.3635
1248297574.436,0.9007842,1.5032621,-0.3605
1248297574.453,0.9020964,1.5031449,-0.3589
1248297574.47,0.90269,1.5030178,-0.3582
1248297574.487,0.9037701,1.5025707,-0.3562
1248297574.503,0.9042995,1.5022461,-0.3547
1248297574.519,0.9054611,1.5014918,-0.3508
1248297574.538,0.9068666,1.50078,-0.3463
1248297574.553,0.9084538,1.5002286,-0.3423
1248297574.573,0.9092427,1.5000045,-0.3404
1248297574.596,0.9106467,1.4995901,-0.3367
1248297574.604,0.9112276,1.4993692,-0.3347
1248297574.629,0.9122222,1.4988391,-0.3301
1248297574.638,0.913684,1.4979015,-0.3213
1248297574.66,0.9142655,1.4975915,-0.3182
1248297574.663,0.9149179,1.4973136,-0.3153
1248297574.67,0.9156159,1.4970689,-0.3127
1248297574.687,0.9163543,1.4968667,-0.31
1248297574.703,0.9178541,1.4965752,-0.3053
1248297574.72,0.9185667,1.4964606,-0.3034
1248297574.737,0.9198419,1.4962328,-0.3003
1248297574.754,0.9209693,1.4959765,-0.2976
1248297574.771,0.9215497,1.4958071,-0.2962
1248297574.789,0.9227969,1.4953911,-0.2931
1248297574.799,0.9234653,1.4951654,-0.2912
1248297574.815,0.9241587,1.4949407,-0.2891
1248297574.824,0.9255634,1.4944835,-0.2846
1248297574.836,0.92625,1.4942488,-0.2821
1248297574.839,0.9269063,1.494009,-0.2796
1248297574.863,0.9275272,1.4937631,-0.277
1248297574.871,0.9286746,1.4932747,-0.2722
1248297574.894,0.9292254,1.4930542,-0.2701
1248297574.903,0.9303949,1.4926612,-0.2662
1248297574.926,0.9310309,1.4924933,-0.2643
1248297574.93,0.9316896,1.4923548,-0.2626
1248297574.936,0.9323591,1.4922415,-0.2609
1248297574.942,0.9330335,1.492137,-0.2594
1248297574.953,0.9337115,1.4920248,-0.2579
1248297574.971,0.9343907,1.4918923,-0.2562
1248297574.988,0.9357067,1.4915591,-0.2524
1248297575.003,0.9370044,1.491131,-0.2484
1248297575.022,0.9376497,1.4909061,-0.2464
1248297575.037,0.9389509,1.4905027,-0.2422
1248297575.056,0.9402409,1.490182,-0.2384
1248297575.081,0.940836,1.4900664,-0.2365
1248297575.09,0.942386,1.4897726,-0.23
1248297575.112,0.9428596,1.4896192,-0.2273
1248297575.121,0.9437745,1.4892215,-0.2212
1248297575.143,0.9442532,1.4889888,-0.2181
1248297575.154,0.9453222,1.4885216,-0.2121
1248297575.176,0.9458935,1.4883181,-0.2094
1248297575.187,0.9470907,1.4880128,-0.2045
1248297575.204,0.9483447,1.4878021,-0.1996
1248297575.221,0.9489586,1.4876833,-0.1971
1248297575.238,0.9501279,1.4873518,-0.1924
1248297575.254,0.951203,1.4869432,-0.1878
1248297575.286,0.9523033,1.4865517,-0.183
1248297575.293,0.953554,1.4862703,-0.1782
1248297575.316,0.9549178,1.4861317,-0.174
1248297575.335,0.9556144,1.4860884,-0.1718
1248297575.344,0.9569926,1.4859888,-0.1675
1248297575.365,0.9576755,1.4859025,-0.1655
1248297575.373,0.9590789,1.4856474,-0.1613
1248297575.397,0.9597839,1.4855063,-0.1592
1248297575.408,0.9619021,1.4851001,-0.1532
1248297575.425,0.962597,1.4849699,-0.1514
1248297575.44,0.9638757,1.4847292,-0.1475
1248297575.462,0.9650039,1.4844603,-0.1428
1248297575.488,0.9660489,1.4841187,-0.1373
1248297575.504,0.9670722,1.483812,-0.1314
1248297575.527,0.9680881,1.483672,-0.1255
1248297575.555,0.9691425,1.4836181,-0.1203
1248297575.565,0.9702669,1.4835661,-0.1156
1248297575.584,0.9708757,1.4835332,-0.1133
1248297575.613,0.9730127,1.4832629,-0.1069
1248297575.619,0.9738011,1.4831327,-0.1051
1248297575.627,0.9745942,1.4830018,-0.1036
1248297575.647,0.9761841,1.4827689,-0.1012
1248297575.674,0.9783943,1.4825714,-0.0965
1248297575.688,0.9796583,1.4824904,-0.092
1248297575.722,0.9808417,1.4824223,-0.0866
1248297575.739,0.9821288,1.4823061,-0.0809
1248297575.755,0.9834887,1.4821781,-0.0761
1248297575.776,0.9847447,1.482071,-0.0718
1248297575.804,0.9858475,1.4819095,-0.0675
1248297575.815,0.986876,1.4817112,-0.063
1248297575.839,0.9879935,1.4815405,-0.0575
1248297575.85,0.989314,1.4814257,-0.0515
1248297575.881,0.99083,1.4814108,-0.0462
1248297575.893,0.99234,1.4815276,-0.0412
1248297575.92,0.9938743,1.4816706,-0.0368
1248297575.939,0.9953753,1.4817939,-0.0332
1248297575.952,0.9967069,1.4819099,-0.03
1248297575.984,0.9980136,1.4819023,-0.0266
1248297575.992,0.9994182,1.4817667,-0.0234
1248297576.012,1.0008562,1.481636,-0.0208
1248297576.037,1.0022122,1.4815795,-0.018
1248297576.052,1.0034685,1.4815461,-0.0146
1248297576.073,1.0044898,1.4815977,-0.011
1248297576.096,1.0054709,1.4817177,-0.0073
1248297576.111,1.0065294,1.4818637,-0.0034
1248297576.134,1.0076004,1.4820169,0.0009
1248297576.16,1.0087352,1.482128,0.0058
1248297576.174,1.0099698,1.4821631,0.0114
1248297576.195,1.0112489,1.4820807,0.0174
1248297576.209,1.0125611,1.4819022,0.0231
1248297576.239,1.0138557,1.4817097,0.0287
1248297576.256,1.0150458,1.4815368,0.0346
1248297576.283,1.0160961,1.4814088,0.0403
1248297576.317,1.0171231,1.4813465,0.046
1248297576.35,1.0202503,1.4812155,0.0592
1248297576.362,1.0216997,1.4810964,0.0644
1248297576.385,1.0230864,1.4809963,0.0698
1248297576.399,1.0243107,1.480979,0.0751
1248297576.424,1.025542,1.4810299,0.0809
1248297576.446,1.0268298,1.4811383,0.087
1248297576.46,1.0281667,1.4813207,0.0928
1248297576.479,1.0294997,1.4815047,0.0974
1248297576.508,1.0307251,1.4817067,0.1012
1248297576.535,1.0317703,1.4819239,0.1049
1248297576.548,1.0327055,1.4821067,0.1093
1248297576.571,1.0336286,1.482264,0.1148
1248297576.584,1.034522,1.4823976,0.1208
1248297576.605,1.0353745,1.4825154,0.127
1248297576.626,1.0362346,1.4826924,0.1332
1248297576.643,1.0371191,1.4829009,0.1393
1248297576.664,1.0381222,1.4831098,0.1456
1248297576.681,1.0392771,1.4832465,0.152
1248297576.708,1.040556,1.4833346,0.1579
1248297576.725,1.0419287,1.4834376,0.1627
1248297576.743,1.043288,1.4836076,0.1665
1248297576.763,1.044538,1.4838202,0.1698
1248297576.788,1.0457197,1.484047,0.174
1248297576.802,1.0469441,1.484287,0.1793
1248297576.823,1.0482334,1.4845248,0.1846
1248297576.846,1.049551,1.4847391,0.1893
1248297576.861,1.0508033,1.4849667,0.1933
1248297576.893,1.0520205,1.4852636,0.1979
1248297576.907,1.0532219,1.4855801,0.2043
1248297576.927,1.0543986,1.4858501,0.212
1248297576.942,1.0555867,1.4860283,0.2202
1248297576.961,1.0567631,1.4861694,0.2277
1248297576.992,1.0578847,1.4863461,0.2342
1248297577.019,1.0590183,1.4865756,0.2403
1248297577.038,1.061132,1.4870686,0.2542
1248297577.066,1.0621162,1.4872395,0.2615
1248297577.096,1.0631323,1.487424,0.2679
1248297577.104,1.0641758,1.4876854,0.2741
1248297577.123,1.0652246,1.4879138,0.2817
1248297577.146,1.066286,1.4880841,0.2904
1248297577.162,1.0673731,1.4882565,0.2992
1248297577.181,1.0685015,1.4884409,0.3065
1248297577.21,1.0696524,1.4886675,0.3125
1248297577.225,1.070889,1.488991,0.3181
1248297577.246,1.0721974,1.489355,0.3243
1248297577.272,1.0734918,1.4897197,0.3317
1248297577.284,1.0747366,1.4900593,0.3399
1248297577.308,1.0759517,1.4903858,0.3483
1248297577.331,1.0771136,1.4906722,0.3562
1248297577.346,1.0781551,1.4909419,0.3636
1248297577.37,1.0791405,1.49118,0.3706
1248297577.39,1.0801424,1.4914067,0.3775
1248297577.408,1.0811898,1.4917153,0.3842
1248297577.428,1.0823327,1.4921628,0.3904
1248297577.44,1.0835685,1.4927347,0.3961
1248297577.457,1.0841955,1.4930445,0.399
1248297577.465,1.0848131,1.4933546,0.4019
1248297577.485,1.0854175,1.4936584,0.4048
1248297577.495,1.0865542,1.4942329,0.4109
1248297577.519,1.0870903,1.4944915,0.4139
1248297577.527,1.0875999,1.4947308,0.4169
1248297577.53,1.0880759,1.4949567,0.4199
1248297577.535,1.0885334,1.4951753,0.4228
1248297577.55,1.088992,1.4953966,0.4259
1248297577.559,1.0899587,1.4958485,0.4327
1248297577.582,1.0904716,1.4960762,0.4365
1248297577.615,1.0921466,1.4967335,0.449
1248297577.639,1.0941946,1.4973913,0.4646
1248297577.67,1.0949691,1.4976265,0.4715
1248297577.685,1.0957149,1.4978875,0.4791
1248297577.707,1.096547,1.4982078,0.4873
1248297577.718,1.0970056,1.4983939,0.4915
1248297577.738,1.0979955,1.4988155,0.4997
1248297577.768,1.0996789,1.4995908,0.5107
1248297577.782,1.1007946,1.5001515,0.5173
1248297577.802,1.1013293,1.5004337,0.5207
1248297577.831,1.1027971,1.5012504,0.5324
1248297577.844,1.103747,1.5018076,0.5409
1248297577.878,1.1046742,1.5024115,0.549
1248297577.908,1.1064304,1.503591,0.5644
1248297577.924,1.1074265,1.5040447,0.5728
1248297577.943,1.1079315,1.5042333,0.5771
1248297577.958,1.1089565,1.5046265,0.5852
1248297577.976,1.1099294,1.5050612,0.5928
1248297578.003,1.1103564,1.5053283,0.5964
1248297578.034,1.1115654,1.5063863,0.6068
1248297578.065,1.1134262,1.5079335,0.621
1248297578.096,1.1152061,1.5093425,0.6353
1248297578.108,1.1159693,1.5100966,0.642
1248297578.131,1.1167184,1.510883,0.6489
1248297578.159,1.1175905,1.5115788,0.6563
1248297578.175,1.1185293,1.5122377,0.6642
1248297578.196,1.1194594,1.5128829,0.6722
1248297578.223,1.1203857,1.5134498,0.6799
1248297578.234,1.1212462,1.5140108,0.6875
1248297578.26,1.1221157,1.5145635,0.6952
1248297578.272,1.1230118,1.5150466,0.7029
1248297578.296,1.1238177,1.5154469,0.7107
1248297578.323,1.124514,1.5157682,0.7183
1248297578.333,1.125178,1.5160617,0.7265
1248297578.355,1.125875,1.5163869,0.7358
1248297578.377,1.1266304,1.5167838,0.7463
1248297578.392,1.1274945,1.5172492,0.7576
1248297578.415,1.1284484,1.517781,0.7687
1248297578.429,1.1293305,1.5183758,0.7787
1248297578.471,1.1301371,1.5190307,0.7876
1248297578.489,1.1314829,1.5203039,0.8023
1248297578.511,1.1320247,1.5209383,0.8092
1248297578.538,1.1326187,1.5215996,0.8158
1248297578.553,1.1333087,1.5223543,0.8225
1248297578.574,1.1341347,1.5232212,0.8298
1248297578.596,1.1350483,1.5240957,0.8381
1248297578.613,1.1358867,1.5249698,0.8472
1248297578.633,1.1364877,1.5258122,0.8554
1248297578.659,1.1368999,1.5266512,0.8625
1248297578.676,1.137344,1.5276074,0.869
1248297578.695,1.1376486,1.5281332,0.8723
1248297578.709,1.1385192,1.5292071,0.8791
1248297578.73,1.1397166,1.5302101,0.8865
1248297578.754,1.1409836,1.5310601,0.894
1248297578.762,1.1420453,1.5317516,0.9008
1248297578.784,1.1424576,1.5320615,0.9041
1248297578.794,1.1430888,1.5326757,0.9111
1248297578.819,1.1436433,1.5333367,0.9185
1248297578.831,1.1442912,1.5341173,0.9265
1248297578.845,1.144648,1.5345531,0.9305
1248297578.86,1.1450326,1.5350216,0.9344
1248297578.876,1.1457962,1.5360443,0.9419
1248297578.896,1.146413,1.5371726,0.9494
1248297578.912,1.1469254,1.5383117,0.9567
1248297578.933,1.1473115,1.5393253,0.9645
1248297578.961,1.1476934,1.5401554,0.9733
1248297578.987,1.1481298,1.5408527,0.9824
1248297579.021,1.1492957,1.5420868,1.0016
1248297579.061,1.1511021,1.5414713,1.0329
1248297579.08,1.1518788,1.5420926,1.0417
1248297579.095,1.152417,1.5426092,1.0497
1248297579.114,1.1527643,1.5432251,1.0566
1248297579.129,1.1520698,1.5453932,1.0563
1248297579.15,1.1525526,1.5464202,1.0641
1248297579.177,1.1532845,1.5474877,1.0731
1248297579.193,1.1541013,1.5485692,1.0819
1248297579.216,1.1547683,1.5496539,1.0904
1248297579.241,1.1552423,1.5506502,1.0989
1248297579.252,1.1556271,1.5515048,1.1072
1248297579.276,1.1560287,1.5522526,1.1148
1248297579.29,1.1565717,1.5529533,1.122
1248297579.309,1.1571788,1.5536657,1.1286
1248297579.331,1.1577055,1.5543998,1.1345
1248297579.365,1.1581911,1.5551618,1.1413
1248297579.39,1.1592376,1.5569846,1.1595
1248297579.422,1.1598082,1.5580598,1.169
1248297579.437,1.1603538,1.559238,1.1779
1248297579.471,1.1607741,1.5605149,1.1867
1248297579.493,1.1614598,1.5629307,1.206
1248297579.525,1.1618166,1.5639519,1.2152
1248297579.536,1.1622589,1.5647935,1.2237
1248297579.558,1.1626814,1.5655376,1.2308
1248297579.583,1.1631478,1.5663539,1.2381
1248297579.597,1.1638125,1.5673815,1.2461
1248297579.615,1.1645105,1.5686166,1.2541
1248297579.63,1.1650502,1.5699406,1.2615
1248297579.651,1.1652983,1.571177,1.2682
1248297579.68,1.1653464,1.5722172,1.2748
1248297579.695,1.165417,1.5730866,1.2817
1248297579.715,1.1657015,1.5738612,1.2898
1248297579.743,1.1662201,1.5746261,1.2989
1248297579.756,1.166798,1.5754559,1.3085
1248297579.776,1.1671682,1.5762667,1.3181
1248297579.8,1.167336,1.576956,1.3285
1248297579.816,1.1674525,1.577569,1.3388
1248297579.833,1.1677646,1.5782179,1.3479
1248297579.851,1.1683117,1.5789815,1.3553
1248297579.879,1.1689572,1.579921,1.3612
1248297579.896,1.1694672,1.5810352,1.367
1248297579.914,1.1697923,1.5822741,1.3742
1248297579.931,1.170006,1.583631,1.383
1248297579.951,1.1701207,1.5850519,1.3923
1248297579.977,1.1701867,1.5864313,1.401
1248297580.003,1.170251,1.5877139,1.4088
1248297580.019,1.1703252,1.5888798,1.4157
1248297580.041,1.1704734,1.5898631,1.4227
1248297580.063,1.1707754,1.5906774,1.4308
1248297580.079,1.171179,1.5913734,1.4399
1248297580.099,1.1715843,1.5920608,1.4487
1248297580.112,1.1718996,1.5928607,1.4564
1248297580.134,1.1720188,1.5938424,1.4633
1248297580.163,1.1720799,1.5949761,1.4703
1248297580.178,1.1722028,1.5961834,1.4778
1248297580.197,1.1723735,1.5974297,1.4853
1248297580.226,1.1724788,1.5986708,1.4924
1248297580.24,1.1724876,1.5998287,1.4993
1248297580.259,1.1725696,1.6007387,1.5075
1248297580.282,1.1727712,1.6013364,1.5173
1248297580.295,1.1731351,1.6018149,1.5273
1248297580.319,1.1735849,1.6023333,1.5361
1248297580.339,1.1739687,1.6029661,1.5436
1248297580.353,1.1742101,1.603733,1.5508
1248297580.376,1.1743359,1.6046493,1.5582
1248297580.391,1.174398,1.6057766,1.566
1248297580.414,1.1744648,1.6070877,1.5739
1248297580.443,1.1745243,1.6085461,1.5817
1248297580.458,1.1744318,1.6100948,1.5896
1248297580.476,1.174189,1.6116759,1.5973
1248297580.495,1.1739993,1.6131848,1.6043
1248297580.511,1.1739303,1.6145138,1.6108
1248297580.533,1.1739507,1.6156143,1.6165
1248297580.565,1.1740779,1.6164721,1.6214
1248297580.579,1.1741724,1.6173079,1.6254
1248297580.599,1.1743342,1.6182995,1.6294
1248297580.614,1.1745636,1.619466,1.6338
1248297580.634,1.1747681,1.6207463,1.6386
1248297580.65,1.1747845,1.6220294,1.6432
1248297580.671,1.1745988,1.6233146,1.6477
1248297580.699,1.1742531,1.624721,1.6521
1248297580.718,1.1737997,1.626352,1.6569
1248297580.732,1.1735204,1.6280855,1.6618
1248297580.758,1.1734741,1.6298374,1.6661
1248297580.775,1.1735694,1.6315632,1.6694
1248297580.792,1.1736322,1.6331022,1.6719
1248297580.82,1.1735545,1.634382,1.6749
1248297580.834,1.1734694,1.6354207,1.6796
1248297580.853,1.1734384,1.6364056,1.686
1248297580.882,1.1734955,1.6374547,1.6929
1248297580.897,1.1734858,1.6386313,1.6989
1248297580.913,1.1733682,1.6398645,1.7038
1248297580.932,1.1731914,1.6410385,1.7085
1248297580.96,1.172994,1.6421389,1.7141
1248297580.973,1.1728702,1.6432661,1.7207
1248297580.995,1.1728059,1.6444827,1.7269
1248297581.018,1.1728046,1.6457571,1.7319
1248297581.033,1.1727663,1.6470889,1.7355
1248297581.054,1.1726412,1.6484647,1.7383
1248297581.07,1.1723567,1.6498108,1.741
1248297581.098,1.1719934,1.6511983,1.7437
1248297581.115,1.1716881,1.6526492,1.7464
1248297581.133,1.1714691,1.6541686,1.7497
1248297581.153,1.1712775,1.655701,1.7536
1248297581.179,1.1710179,1.6572052,1.758
1248297581.196,1.1707054,1.6586874,1.7636
1248297581.213,1.1704636,1.66007,1.7702
1248297581.248,1.1704755,1.6613353,1.7774
1248297581.256,1.1707811,1.662463,1.7843
1248297581.279,1.1711263,1.6634962,1.7902
1248297581.302,1.1713123,1.664549,1.7951
1248297581.316,1.1712019,1.6656766,1.7994
1248297581.337,1.1708196,1.666833,1.8037
1248297581.356,1.1702522,1.6680306,1.8079
1248297581.372,1.1696405,1.669176,1.811
1248297581.396,1.169041,1.6701994,1.8129
1248297581.411,1.168513,1.6711854,1.8141
1248297581.434,1.1681551,1.6722022,1.8155
1248297581.461,1.168011,1.6733819,1.8177
1248297581.472,1.1679574,1.6747514,1.8216
1248297581.495,1.1679109,1.6762607,1.8274
1248297581.518,1.1677243,1.6778134,1.8341
1248297581.535,1.1674077,1.6793443,1.8405
1248297581.556,1.1670519,1.6808039,1.8455
1248297581.572,1.166859,1.6821531,1.8496
1248297581.598,1.1667819,1.6834306,1.8533
1248297581.614,1.1665699,1.6846676,1.8567
1248297581.634,1.166122,1.6858349,1.8602
1248297581.653,1.1655139,1.6869025,1.8637
1248297581.68,1.1648306,1.6879553,1.8676
1248297581.694,1.1663303,1.6896349,1.8811
1248297581.718,1.1661724,1.6909346,1.886
1248297581.745,1.1660355,1.6923386,1.8898
1248297581.765,1.1656151,1.6937437,1.892
1248297581.772,1.1651546,1.6950104,1.8946
1248297581.802,1.1648298,1.6961698,1.8983
1248297581.817,1.1646373,1.6972391,1.9029
1248297581.833,1.1644858,1.6983096,1.9074
1248297581.851,1.1641958,1.6994847,1.9097
1248297581.893,1.163584,1.7007673,1.9083
1248297581.912,1.161723,1.7033553,1.8989
1248297581.932,1.1608966,1.7049987,1.8943
1248297581.951,1.1603916,1.7067864,1.8933
